Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1761038885.5474296,0.0,-2.0,-983.0,0,-1,0,-3.92032790184021,2.714064836502075,7.439848184585571
1761038885.6481075,23.0,-11.0,-991.0,0,-1,0,-3.92032790184021,2.613386869430542,7.439848184585571
1761038885.7488174,-4.0,-4.0,-1024.0,0,-1,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038885.8497725,-9.0,-18.0,-970.0,0,0,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038885.9503424,-9.0,6.0,-1011.0,0,0,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038886.0508819,5.0,13.0,-1026.0,0,0,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038886.1511984,22.0,-9.0,-1021.0,0,0,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038886.2520037,8.0,-9.0,-988.0,0,0,0,-3.92032790184021,2.512676954269409,7.439848184585571
1761038886.3522694,-1.0,0.0,-993.0,0,-1,0,-3.92032790184021,2.4124112129211426,7.439848184585571
1761038886.4527338,0.0,-10.0,-970.0,0,-1,0,-3.92032790184021,2.3119468688964844,7.439848184585571
1761038886.5533464,-21.0,12.0,-990.0,0,-1,0,-3.92032790184021,2.211334228515625,7.439848184585571
1761038886.653845,0.0,-5.0,-976.0,0,-1,0,-3.92032790184021,2.110835552215576,7.439848184585571
1761038886.7543278,9.0,-10.0,-991.0,0,-1,0,-3.92032790184021,2.010352849960327,7.439848184585571
1761038886.8548048,-4.0,-9.0,-987.0,0,-1,0,-3.92032790184021,1.9098758697509766,7.439848184585571
1761038886.9555442,10.0,-12.0,-1040.0,0,-1,0,-3.92032790184021,1.8091363906860352,7.439848184585571
1761038887.0562525,-13.0,-5.0,-1000.0,0,-1,0,-3.92032790184021,1.708428144454956,7.439848184585571
1761038887.156878,6.0,-16.0,-990.0,0,-1,0,-3.92032790184021,1.6078026294708252,7.439848184585571
1761038887.25764,-15.0,3.0,-1026.0,0,-1,0,-3.92032790184021,1.5070407390594482,7.439848184585571
1761038887.357974,-15.0,3.0,-1026.0,0,-1,0,-3.92032790184021,1.4067065715789795,7.439848184585571
1761038887.4582818,-15.0,-18.0,-970.0,0,-1,0,-3.92032790184021,1.306398868560791,7.439848184585571
1761038887.5588293,1.0,0.0,-1002.0,0,-1,0,-3.92032790184021,1.2058513164520264,7.439848184585571
1761038887.6591158,-9.0,11.0,-1013.0,0,-1,0,-3.92032790184021,1.105564832687378,7.439848184585571
1761038887.7596178,-3.0,2.0,-1012.0,0,-1,0,-3.92032790184021,1.0050628185272217,7.439848184585571
1761038887.8604538,1.0,18.0,-1009.0,0,-1,0,-3.92032790184021,0.9042267799377441,7.439848184585571
1761038887.9615881,-15.0,3.0,-1015.0,0,0,0,-3.92032790184021,0.9042267799377441,7.439848184585571
1761038888.0621698,-8.0,16.0,-994.0,0,0,0,-3.92032790184021,0.9042267799377441,7.439848184585571
1761038888.162691,-17.0,1.0,-990.0,0,0,0,-3.92032790184021,0.9042267799377441,7.439848184585571
1761038888.2630527,7.0,-15.0,-962.0,0,-1,0,-3.92032790184021,0.8038651943206787,7.439848184585571
1761038888.3634155,11.0,18.0,-1001.0,0,-1,0,-3.92032790184021,0.7035024166107178,7.439848184585571
1761038888.4639776,-1.0,-4.0,-998.0,0,-1,0,-3.92032790184021,0.6029403209686279,7.439848184585571
1761038888.564769,-19.0,-5.0,-1009.0,0,-1,0,-3.92032790184021,0.5021488666534424,7.439848184585571
1761038888.6654289,-7.0,-6.0,-996.0,0,-1,0,-3.92032790184021,0.4014890193939209,7.439848184585571
1761038888.7661471,8.0,-9.0,-1002.0,0,-1,0,-3.92032790184021,0.30077075958251953,7.439848184585571
1761038888.8665273,5.0,15.0,-1016.0,0,-1,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038888.966802,-10.0,7.0,-999.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038889.067355,-15.0,13.0,-1015.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038889.1680307,-3.0,6.0,-1013.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038889.2686203,-9.0,3.0,-1005.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038889.3690565,16.0,-13.0,-1010.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
1761038889.46935,10.0,6.0,-1013.0,0,0,0,-3.92032790184021,0.20039057731628418,7.439848184585571
