Frame,Sub Frame,Position - TelloUWB11,,
,,TX,TY,TZ
Frames,Frames,mm,mm,mm
495,0,26.5312,8.91097,46.4792
496,0,26.5282,8.90676,46.4887
497,0,26.5179,8.89577,46.4931
498,0,26.5192,8.90248,46.4881
499,0,26.5265,8.89846,46.4778
500,0,26.5161,8.90686,46.4807
501,0,26.5125,8.91274,46.4901
502,0,26.5212,8.91444,46.4842
503,0,26.6341,8.93636,46.6617
504,0,26.6247,8.9237,46.4392
505,0,26.5226,8.90834,46.4754
506,0,26.5154,8.90442,46.4891
507,0,26.5169,8.89952,46.4767
508,0,26.5303,8.99827,46.7145
509,0,26.7303,8.97195,46.4003
510,0,26.5174,8.90946,46.4749
511,0,26.5137,8.89908,46.4774
512,0,26.5113,8.91022,46.4727
513,0,26.5218,8.90097,46.4633
514,0,26.7163,8.98261,46.3879
515,0,26.5254,8.90117,46.4786
516,0,26.5085,8.90866,46.4745
517,0,26.8476,9.06446,46.1079
518,0,26.5148,8.90173,46.473
519,0,26.5147,8.91363,46.4749
520,0,26.6288,8.99069,46.1869
521,0,26.8173,9.14472,46.3187
522,0,26.5259,8.90428,46.4757
523,0,26.5239,8.90741,46.4868
524,0,26.5105,8.90856,46.4847
525,0,26.5156,8.90572,46.4756
526,0,26.725,8.9863,46.3965
527,0,26.5277,8.90616,46.4664
528,0,26.5311,8.89377,46.4906
529,0,26.8353,9.13738,46.3251
530,0,26.5073,8.90337,46.4672
531,0,26.7175,8.98477,46.3716
532,0,26.7207,8.98483,46.3948
533,0,26.6383,8.99238,46.1814
534,0,26.5156,8.90359,46.4739
535,0,26.7599,9.06145,46.5413
536,0,26.6666,8.90192,46.5829
537,0,26.8362,9.07201,46.1147
538,0,26.8193,9.14112,46.3245
539,0,26.8475,9.07031,46.1222
540,0,26.6295,8.99502,46.1895
541,0,26.6257,8.99813,46.1877
542,0,26.7259,8.98971,46.3996
543,0,26.7283,8.98704,46.3957
544,0,26.5219,8.91146,46.4869
545,0,26.6221,9.06586,46.4513
546,0,26.4366,8.86807,46.7434
547,0,26.8042,9.14934,46.3299
548,0,26.835,9.07267,46.1269
549,0,26.5129,8.91688,46.4697
550,0,26.6266,9.00346,46.1908
551,0,26.639,8.99178,46.1863
552,0,26.6296,8.99529,46.1994
553,0,26.8364,9.07593,46.1203
554,0,26.8405,9.06717,46.1055
555,0,26.6288,8.93612,46.6525
556,0,26.8224,9.1434,46.321
557,0,26.7129,8.98996,46.3867
558,0,26.6258,9.00726,46.1889
559,0,26.6419,9.00283,46.1759
560,0,26.7172,8.98692,46.4022
561,0,26.5154,8.90609,46.4812
562,0,26.5202,8.9073,46.4902
563,0,26.5447,8.98292,46.6834
564,0,26.7197,8.99404,46.3872
565,0,26.5043,9.00425,46.4696
566,0,26.5095,8.90868,46.4979
567,0,26.7145,8.98779,46.3898
568,0,26.5323,8.91343,46.4716
569,0,26.7111,8.99083,46.3957
570,0,26.5119,8.91659,46.4824
571,0,26.5232,8.90284,46.4572
572,0,26.6128,9.06135,46.4109
573,0,26.5104,8.89922,46.4774
574,0,26.7211,8.98177,46.3793
575,0,26.6633,8.9133,46.5869
576,0,26.4302,8.85124,46.7458
577,0,26.6232,8.99341,46.1711
578,0,26.5214,8.90534,46.4604
579,0,26.5182,8.89812,46.4616
580,0,26.5075,8.89901,46.4848
581,0,26.5227,8.88784,46.4675
582,0,26.6114,9.05112,46.4164
583,0,26.7242,8.98991,46.3843
584,0,26.5104,8.90275,46.4902
585,0,26.6211,8.98992,46.1671
586,0,26.6177,9.05627,46.4252
587,0,26.5145,8.89829,46.4594
588,0,26.7167,8.98635,46.3969
589,0,26.7117,8.97924,46.3859
590,0,26.6304,8.9888,46.2008
591,0,26.6143,9.06269,46.4076
592,0,26.5076,8.90612,46.4671
593,0,26.5165,8.90042,46.4784
594,0,26.6575,8.91249,46.5927
595,0,26.6375,8.93566,46.6565
596,0,26.5169,8.91408,46.4867
597,0,26.5185,8.91167,46.4896
598,0,26.524,8.90934,46.4773
599,0,26.7188,8.97825,46.3868
600,0,26.5141,8.91404,46.4821
601,0,26.526,8.90907,46.4859
602,0,26.5261,8.90317,46.4764
603,0,26.5156,8.91089,46.4716
604,0,26.5261,8.91235,46.4807
605,0,26.8292,9.14976,46.3251
606,0,26.5198,8.90794,46.4812
607,0,26.7215,8.99138,46.4011
608,0,26.6382,8.98299,46.1908
609,0,26.524,8.90049,46.4616
610,0,26.8452,9.07191,46.1262
611,0,26.5183,8.9123,46.4861
612,0,26.7203,8.99515,46.4056
613,0,26.5257,8.90104,46.4902
614,0,26.5317,8.91169,46.4612
615,0,26.7296,9.13847,46.1426
616,0,26.85,9.06513,46.1267
617,0,26.5283,8.90833,46.4892
618,0,26.5114,8.91509,46.4811
619,0,26.5135,8.91823,46.4857
620,0,26.6583,8.92716,46.5884
621,0,26.723,8.99017,46.3917
622,0,26.5269,8.91456,46.47
623,0,26.5052,8.91879,46.4715
624,0,26.647,8.99978,46.1816
625,0,26.5229,8.92045,46.4673
626,0,26.7207,8.98989,46.3942
627,0,26.4288,8.86336,46.7408
628,0,26.5405,8.98051,46.6901
629,0,26.525,8.90402,46.4632
630,0,26.839,9.0606,46.12
631,0,26.5208,8.9072,46.485
632,0,26.4281,8.86204,46.744
633,0,26.6282,8.99336,46.2006
634,0,26.5139,8.90684,46.4816
635,0,26.3591,8.77284,46.7577
636,0,26.6399,8.99729,46.1845
637,0,26.6658,8.92401,46.603
638,0,26.7307,8.98734,46.3981
639,0,26.5271,8.91045,46.4675
640,0,26.8244,9.14532,46.3063
641,0,26.5175,8.90916,46.4839
642,0,26.6642,9.02285,46.8115
643,0,26.5197,8.91019,46.4702
644,0,26.5247,8.90466,46.4884
645,0,26.6363,9.00815,46.1818
646,0,26.5223,8.90912,46.4578
647,0,26.4298,8.86522,46.7258
648,0,26.6264,9.05686,46.4186
649,0,26.4424,8.84781,46.7479
650,0,26.5199,8.89913,46.4666
651,0,26.5283,8.90502,46.4628
652,0,26.521,8.91234,46.4808
653,0,26.5194,8.90842,46.4814
654,0,26.7184,8.99601,46.3993
655,0,26.6234,9.05104,46.4236
656,0,26.8279,9.1389,46.3221
657,0,26.7256,8.98853,46.3901
658,0,26.5222,8.91079,46.4674
659,0,26.4441,8.82584,46.7361
660,0,26.5215,8.91276,46.4761
661,0,26.5267,8.89961,46.4825
662,0,26.6397,8.94457,46.6365
663,0,26.5297,8.90649,46.472
664,0,26.5312,8.90895,46.4855
665,0,26.5193,8.90451,46.4808
666,0,26.5254,8.90273,46.4853
667,0,26.525,8.89865,46.4673
668,0,26.6396,8.93429,46.6561
669,0,26.5255,8.90672,46.4669
670,0,26.5188,8.90467,46.4854
671,0,26.5234,8.90356,46.4825
672,0,26.5224,8.89618,46.4956
673,0,26.5318,8.90426,46.4695
674,0,26.5318,8.89754,46.4705
675,0,26.5209,8.90145,46.4726
676,0,26.5257,8.90915,46.4682
677,0,26.4545,8.80691,46.7272
678,0,26.7165,8.98311,46.3818
679,0,26.5367,8.90614,46.4864
680,0,26.5201,8.89929,46.4731
681,0,26.5212,8.9068,46.4782
682,0,26.5167,8.90628,46.4588
683,0,26.4322,8.85164,46.7303
684,0,26.7175,8.98546,46.3936
685,0,26.5121,8.90796,46.4923
686,0,26.5304,8.89997,46.4789
687,0,26.5204,8.90359,46.48
688,0,26.7263,8.98936,46.3742
689,0,26.4423,8.82747,46.7187
690,0,26.7117,8.98035,46.3793
691,0,26.4183,8.85551,46.7457
692,0,26.4382,8.81473,46.7282
693,0,26.5148,8.90375,46.4576
694,0,26.8131,9.14074,46.3294
695,0,26.4377,8.84648,46.7464
696,0,26.6278,8.99574,46.1675
697,0,26.5144,8.90689,46.4561
698,0,26.4478,8.8203,46.7263
699,0,26.518,8.90483,46.4787
700,0,26.5275,8.8987,46.4809
701,0,26.5382,8.97331,46.6957
702,0,26.5196,8.90487,46.4713
703,0,26.6196,9.06116,46.4072
704,0,26.5159,8.9065,46.4702
705,0,26.517,8.91398,46.4731
706,0,26.4466,8.82393,46.7366
707,0,26.6619,8.9099,46.5867
708,0,26.7325,8.98074,46.3824
709,0,26.7157,8.99679,46.3901
710,0,26.5254,8.91267,46.4826
711,0,26.439,8.82606,46.7127
712,0,26.4291,8.854,46.7394
713,0,26.5668,8.92199,46.4225
714,0,26.425,8.86541,46.7253
715,0,26.6599,8.91442,46.5963
716,0,26.7315,8.98477,46.3945
717,0,26.5379,8.97385,46.6636
718,0,26.7241,8.98043,46.3994
719,0,26.5203,8.91077,46.4598
720,0,26.5162,8.90484,46.4705
721,0,26.5219,9.005,46.6864
722,0,26.6206,9.04773,46.4112
723,0,26.3584,8.77228,46.9855
724,0,26.7149,8.98254,46.3637
725,0,26.5231,8.90594,46.4725
726,0,26.7209,8.98115,46.3778
727,0,26.5247,8.90352,46.4746
728,0,26.5183,8.8998,46.4715
729,0,26.834,9.13504,46.3192
730,0,26.5237,8.90642,46.4796
731,0,26.6269,9.05469,46.406
732,0,26.7238,8.98895,46.3958
733,0,26.5159,8.90061,46.4752
