
115142081,POS,0,0FAC,0.06,-0.12,0.27,71,x0C
115142088,POS,1,C6AC,0.06,0.67,0.22,68,x0E
115142181,POS,0,0FAC,0.06,-0.14,0.28,57,x0C
115142181,POS,1,C6AC,0.09,0.58,0.29,71,x0E
115142282,POS,0,0FAC,0.08,-0.20,0.36,55,x0C
115142282,POS,1,C6AC,0.11,0.52,0.33,70,x0E
115142383,POS,0,0FAC,0.08,-0.11,0.19,64,x0C
115142383,POS,1,C6AC,0.14,0.48,0.36,68,x0E
115142484,POS,0,0FAC,0.08,-0.16,0.28,50,x0C
115142484,POS,1,C6AC,0.12,0.50,0.41,77,x0E
115142582,POS,0,0FAC,0.08,-0.21,0.35,52,x0C
115142582,POS,1,C6AC,0.14,0.45,0.44,70,x0E
115142683,POS,0,0FAC,0.08,-0.12,0.18,65,x0C
115142683,POS,1,C6AC,0.12,0.48,0.49,80,x0E
115142782,POS,0,0FAC,0.08,-0.06,0.04,64,x0C
115142782,POS,1,C6AC,0.10,0.51,0.55,85,x0E
115142883,POS,0,0FAC,0.06,-0.01,-0.01,71,x0C
115142886,POS,1,C6AC,0.09,0.57,0.58,87,x0E
115142985,POS,0,0FAC,0.05,-0.06,0.10,57,x0C
115142986,POS,1,C6AC,0.08,0.58,0.67,83,x0E
115143083,POS,0,0FAC,0.06,-0.05,0.09,66,x0C
115143083,POS,1,C6AC,0.09,0.62,0.74,82,x0E
115143183,POS,0,0FAC,0.05,-0.09,0.17,56,x0C
115143190,POS,1,C6AC,0.07,0.65,0.73,87,x0E
115143283,POS,0,0FAC,0.06,-0.10,0.22,61,x0C
115143283,POS,1,C6AC,0.06,0.64,0.79,81,x0E
115143383,POS,0,0FAC,0.04,-0.05,0.22,76,x0C
115143387,POS,1,C6AC,0.05,0.63,0.81,85,x0E
115143483,POS,0,0FAC,0.05,-0.11,0.32,49,x0C
115143483,POS,1,C6AC,0.05,0.64,0.81,86,x0E
115143583,POS,0,0FAC,0.05,-0.08,0.33,71,x0C
115143588,POS,1,C6AC,0.03,0.65,0.75,79,x0E
115143683,POS,0,0FAC,0.04,-0.09,0.37,62,x0C
115143683,POS,1,C6AC,0.03,0.67,0.74,87,x0E
115143786,POS,0,0FAC,0.05,-0.10,0.40,58,x0C
115143786,POS,1,C6AC,0.03,0.66,0.77,84,x0E
115143884,POS,0,0FAC,0.05,-0.06,0.39,73,x0C
115143884,POS,1,C6AC,0.03,0.66,0.73,82,x0E
115143984,POS,0,0FAC,0.03,-0.01,0.37,76,x0C
115143984,POS,1,C6AC,0.03,0.65,0.77,84,x0E
115144085,POS,0,0FAC,0.01,-0.01,0.41,69,x0C
115144090,POS,1,C6AC,0.01,0.72,0.69,77,x0E
115144184,POS,0,0FAC,0.01,0.02,0.42,75,x0C
115144184,POS,1,C6AC,0.02,0.69,0.74,82,x0E
115144284,POS,0,0FAC,-0.00,0.05,0.42,76,x0C
115144284,POS,1,C6AC,0.04,0.66,0.79,81,x0E
115144384,POS,0,0FAC,-0.00,0.08,0.40,76,x0C
115144384,POS,1,C6AC,0.04,0.66,0.82,83,x0E
115144484,POS,0,0FAC,-0.01,0.07,0.44,70,x0C
115144487,POS,1,C6AC,0.04,0.67,0.78,85,x0E
115144584,POS,0,0FAC,0.01,0.04,0.52,60,x0C
115144587,POS,1,C6AC,0.04,0.68,0.82,83,x0E
115144684,POS,0,0FAC,0.02,-0.00,0.54,59,x0C
115144684,POS,1,C6AC,0.04,0.71,0.81,91,x0E
115144785,POS,0,0FAC,0.02,-0.03,0.56,61,x0C
