Frame,Sub Frame,"Rotation (Helical) - TelloUWB11",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
413,0,"-0.732852","1.52813","-2.38623"
414,0,"-0.780524","1.47184","-2.45185"
415,0,"-0.879207","1.21572","-2.60413"
416,0,"-0.870292","1.27614","-2.55967"
417,0,"-0.851631","1.23922","-2.55077"
418,0,"-0.723129","1.52508","-2.38598"
419,0,"-0.884507","1.25981","-2.60238"
420,0,"-0.84864","1.23482","-2.59554"
421,0,"-0.743885","1.5396","-2.39549"
422,0,"-0.721729","1.52365","-2.38816"
423,0,"-2.02805","2.26033","-2.81583"
424,0,"-0.733421","1.53104","-2.38542"
425,0,"-0.730033","1.52212","-2.38659"
426,0,"-0.711557","1.52829","-2.38217"
427,0,"-0.770496","1.48221","-2.44806"
428,0,"-0.754641","1.47323","-2.45082"
429,0,"-0.849112","1.28196","-2.55344"
430,0,"-0.733745","1.52818","-2.3845"
431,0,"-0.745617","1.46647","-2.44611"
432,0,"-0.727605","1.53004","-2.39136"
433,0,"-0.532602","1.26398","-2.38412"
434,0,"-0.733612","1.52554","-2.3892"
435,0,"-0.984714","1.6131","-2.27937"
436,0,"-0.881166","1.20413","-2.60415"
437,0,"-0.519718","1.24836","-2.3822"
438,0,"-0.754677","1.46417","-2.44957"
439,0,"-0.724333","1.53154","-2.38722"
440,0,"-0.777273","1.48086","-2.44178"
441,0,"-0.973165","1.68173","-2.20481"
442,0,"-0.77136","1.46909","-2.44924"
443,0,"-0.742557","1.53176","-2.38673"
444,0,"-0.780435","1.48022","-2.44977"
445,0,"-0.839976","1.23893","-2.56236"
446,0,"-0.765507","1.47066","-2.44302"
447,0,"-0.748683","1.53765","-2.3875"
448,0,"-0.7636","1.4726","-2.44375"
449,0,"-0.760843","1.46906","-2.44605"
450,0,"-0.510034","1.24285","-2.38056"
451,0,"-0.783802","1.48091","-2.45116"
452,0,"-0.765433","1.49023","-2.4382"
453,0,"-0.994523","1.62149","-2.27813"
454,0,"-0.884223","1.23491","-2.60182"
455,0,"-0.753361","1.46926","-2.44848"
456,0,"-0.879621","1.25938","-2.56576"
457,0,"-0.773678","1.47289","-2.45127"
458,0,"-0.966665","1.59769","-2.27306"
459,0,"-0.75537","1.47012","-2.44108"
460,0,"-0.765035","1.46944","-2.44493"
461,0,"-0.728279","1.53384","-2.38207"
462,0,"-0.750644","1.55433","-2.38"
