Time,Ax,Ay,Az,Sx,Sy,Sz,x,y,z
1762168194.638442,7.0,1.0,-978.0,1,0,0,3.9184579849243164,0.0,7.439433336257935
1762168194.7386112,7.0,1.0,-978.0,1,0,0,4.018627166748047,0.0,7.439433336257935
1762168194.8392034,19.0,-8.0,-988.0,1,0,0,4.1192193031311035,0.0,7.439433336257935
1762168194.939553,7.0,1.0,-1023.0,1,0,0,4.219568967819214,0.0,7.439433336257935
1762168195.040286,0.0,-3.0,-1007.0,1,0,0,4.3203020095825195,0.0,7.439433336257935
1762168195.1407337,21.0,-8.0,-1047.0,1,0,0,4.420749664306641,0.0,7.439433336257935
1762168195.2410667,1.0,8.0,-977.0,1,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.3413596,1.0,-16.0,-1058.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.4417422,13.0,2.0,-999.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.5423958,13.0,13.0,-1016.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.6427498,23.0,-10.0,-993.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.7433631,2.0,-1.0,-1010.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.8436773,16.0,22.0,-1039.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168195.9439456,11.0,-2.0,-1030.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.0442553,22.0,-1.0,-999.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.1449714,8.0,-1.0,-1003.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.2454736,0.0,4.0,-991.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.3462312,-3.0,-21.0,-1029.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.4465733,11.0,28.0,-1007.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.5472474,16.0,25.0,-993.0,0,0,0,4.521082639694214,0.0,7.439433336257935
1762168196.6475246,10.0,25.0,-977.0,1,0,0,4.621359825134277,0.0,7.439433336257935
1762168196.7481291,-17.0,12.0,-989.0,1,0,0,4.721964359283447,0.0,7.439433336257935
1762168196.8487308,22.0,21.0,-1017.0,1,0,0,4.822566032409668,0.0,7.439433336257935
1762168196.9491374,11.0,0.0,-1013.0,1,0,0,4.922972679138184,0.0,7.439433336257935
1762168197.049306,8.0,8.0,-964.0,0,0,0,4.922972679138184,0.0,7.439433336257935
1762168197.149985,-7.0,-19.0,-975.0,0,0,0,4.922972679138184,0.0,7.439433336257935
1762168197.2502747,3.0,0.0,-965.0,0,0,0,4.922972679138184,0.0,7.439433336257935
1762168197.3506093,-3.0,10.0,-964.0,1,0,0,5.0233073234558105,0.0,7.439433336257935
1762168197.4510794,-20.0,-16.0,-1006.0,1,0,0,5.123777389526367,0.0,7.439433336257935
1762168197.5515618,5.0,15.0,-1052.0,1,0,0,5.224259853363037,0.0,7.439433336257935
1762168197.652388,-2.0,4.0,-1027.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168197.7526207,17.0,17.0,-966.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168197.8533888,-4.0,17.0,-993.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168197.9536655,-10.0,19.0,-1001.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168198.054111,-22.0,-1.0,-1031.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168198.154653,-22.0,-1.0,-1031.0,0,0,0,5.224259853363037,0.0,7.439433336257935
1762168198.2550013,1.0,0.0,-991.0,0,1,0,5.224259853363037,0.10034823417663574,7.439433336257935
1762168198.3552246,-41.0,0.0,-979.0,0,2,0,5.224259853363037,0.3007948398590088,7.439433336257935
1762168198.4563959,-27.0,-20.0,-1004.0,0,2,0,5.224259853363037,0.5031373500823975,7.439433336257935
1762168198.556673,0.0,-13.0,-1017.0,0,2,0,5.224259853363037,0.7036917209625244,7.439433336257935
1762168198.65709,-4.0,-10.0,-980.0,0,2,0,5.224259853363037,0.9045255184173584,7.439433336257935
1762168198.7574935,18.0,-31.0,-984.0,0,2,0,5.224259853363037,1.105332612991333,7.439433336257935
1762168198.857803,-2.0,18.0,-999.0,0,2,0,5.224259853363037,1.3059518337249756,7.439433336257935
1762168198.958001,12.0,9.0,-1011.0,0,2,0,5.224259853363037,1.506347417831421,7.439433336257935
1762168199.0585861,-9.0,0.0,-1008.0,0,2,0,5.224259853363037,1.7075178623199463,7.439433336257935
