Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
660,0,"833.202","31.2199","92.2156"
661,0,"833.197","31.2214","92.2068"
662,0,"833.523","30.764","92.5019"
663,0,"833.479","30.8638","92.3702"
664,0,"833.468","30.8656","92.4146"
665,0,"833.489","30.8569","92.3836"
666,0,"833.21","31.2176","92.2116"
667,0,"833.496","30.8453","92.3859"
668,0,"833.694","30.7253","92.341"
669,0,"833.112","31.4373","91.9707"
670,0,"833.213","31.2361","92.2344"
671,0,"833.19","31.2342","92.2312"
672,0,"833.49","30.8533","92.392"
673,0,"833.478","30.8595","92.3918"
674,0,"833.484","30.8511","92.3772"
675,0,"833.5","30.8507","92.3939"
676,0,"833.493","30.8602","92.3876"
677,0,"833.505","30.8438","92.3987"
678,0,"833.484","30.8536","92.3894"
679,0,"833.488","30.8466","92.3737"
680,0,"833.537","30.7886","92.5236"
681,0,"833.499","30.85","92.3886"
682,0,"833.486","30.8466","92.3761"
683,0,"833.194","31.2146","92.2192"
684,0,"833.472","30.8661","92.3943"
685,0,"833.483","30.8528","92.3837"
686,0,"833.211","31.2199","92.2246"
687,0,"833.484","30.8727","92.4336"
688,0,"833.485","30.8518","92.3694"
689,0,"833.481","30.8474","92.3648"
690,0,"833.465","30.8671","92.3648"
691,0,"833.205","31.2273","92.2185"
692,0,"833.209","31.2181","92.2209"
