Frame,Sub Frame,"Rotation (Helical) - TelloUWB22",,
,,"RX","RY","RZ"
Frames,Frames,"°","°","°"
412,0,"1.11505","5.48873","174.83"
413,0,"1.11089","5.48897","174.84"
414,0,"1.12571","5.50927","174.841"
415,0,"1.4009","5.36158","174.931"
416,0,"1.36869","5.37234","174.936"
417,0,"1.13032","5.52474","174.821"
418,0,"1.13086","5.50633","174.831"
419,0,"1.12303","5.50356","174.839"
420,0,"1.37854","5.37313","174.936"
421,0,"1.11781","5.49941","174.834"
422,0,"0.777154","5.50169","174.789"
423,0,"1.3655","5.34581","174.936"
424,0,"1.12985","5.49454","174.833"
425,0,"1.37265","5.36213","174.925"
426,0,"1.12191","5.51573","174.828"
427,0,"1.12743","5.4882","174.833"
428,0,"1.39351","5.36653","174.936"
429,0,"1.37018","5.39645","174.949"
430,0,"1.1364","5.48554","174.835"
431,0,"1.38257","5.3392","174.932"
432,0,"1.13185","5.49843","174.844"
433,0,"1.12724","5.49453","174.838"
434,0,"1.13425","5.50373","174.82"
435,0,"1.10351","5.47287","174.825"
436,0,"1.37816","5.34635","174.942"
437,0,"1.11623","5.49499","174.835"
438,0,"1.14077","5.507","174.833"
439,0,"1.11932","5.49983","174.838"
440,0,"1.39194","5.34759","174.931"
441,0,"1.11771","5.49014","174.834"
442,0,"1.12368","5.53021","174.824"
443,0,"1.12214","5.48756","174.83"
444,0,"1.12292","5.50747","174.822"
445,0,"1.36997","5.34369","174.943"
446,0,"1.37448","5.35326","174.927"
447,0,"1.1203","5.51799","174.831"
448,0,"1.10894","5.49296","174.838"
449,0,"1.12627","5.49902","174.825"
450,0,"1.37765","5.35686","174.944"
451,0,"1.37941","5.37166","174.925"
452,0,"1.37969","5.37337","174.937"
453,0,"1.38834","5.34866","174.934"
454,0,"1.12962","5.51525","174.829"
455,0,"1.38626","5.3732","174.936"
456,0,"1.38068","5.36407","174.946"
457,0,"1.13491","5.52425","174.83"
458,0,"1.12945","5.51526","174.831"
459,0,"1.37887","5.34851","174.932"
460,0,"1.12341","5.51498","174.838"
461,0,"1.09686","5.48956","174.839"
462,0,"1.10627","5.51313","174.838"
463,0,"1.12957","5.50585","174.832"
464,0,"1.16562","5.57937","174.812"
465,0,"1.13111","5.49599","174.835"
466,0,"1.1295","5.51433","174.838"
467,0,"1.35468","5.35778","174.937"
468,0,"1.37442","5.34988","174.936"
469,0,"1.1235","5.50536","174.837"
470,0,"1.12976","5.48679","174.836"
471,0,"1.16435","5.55451","174.812"
472,0,"1.12691","5.47996","174.839"
473,0,"1.39386","5.34232","174.937"
474,0,"1.36791","5.35251","174.938"
475,0,"1.10722","5.50126","174.827"
476,0,"1.36675","5.34169","174.937"
477,0,"1.12364","5.48353","174.841"
478,0,"1.37948","5.36461","174.933"
479,0,"1.38017","5.36275","174.933"
480,0,"1.12068","5.50334","174.842"
481,0,"1.11975","5.51098","174.831"
482,0,"1.40759","5.38889","174.918"
483,0,"1.10894","5.48887","174.84"
484,0,"1.36327","5.35963","174.944"
485,0,"1.12531","5.50615","174.839"
486,0,"1.12469","5.51723","174.825"
487,0,"1.36361","5.3612","174.943"
488,0,"1.38419","5.3902","174.936"
489,0,"1.37055","5.36284","174.944"
490,0,"1.12205","5.51863","174.828"
491,0,"1.12628","5.49083","174.83"
492,0,"1.12743","5.4915","174.828"
493,0,"1.13771","5.48908","174.83"
494,0,"1.12981","5.49134","174.843"
495,0,"1.13432","5.53101","174.827"
496,0,"1.11688","5.49288","174.834"
497,0,"1.12404","5.48325","174.845"
498,0,"1.13763","5.50127","174.826"
499,0,"1.37442","5.34944","174.951"
500,0,"1.3845","5.37298","174.939"
501,0,"1.14073","5.50868","174.828"
502,0,"1.12657","5.51264","174.833"
503,0,"1.11685","5.47801","174.836"
504,0,"1.13497","5.51547","174.836"
505,0,"1.12635","5.5072","174.83"
506,0,"1.12263","5.50585","174.832"
507,0,"1.38117","5.32967","174.93"
508,0,"1.37709","5.35286","174.934"
509,0,"1.12554","5.48586","174.829"
510,0,"1.13442","5.48662","174.83"
511,0,"1.16015","5.54398","174.815"
512,0,"1.11175","5.53424","174.847"
513,0,"1.1436","5.51971","174.825"
514,0,"1.37031","5.34748","174.938"
515,0,"1.36745","5.35343","174.94"
516,0,"1.11431","5.51459","174.839"
517,0,"1.37734","5.38413","174.934"
518,0,"1.11992","5.50766","174.833"
519,0,"1.38438","5.33502","174.937"
520,0,"1.38177","5.34067","174.93"
521,0,"1.39662","5.38266","174.942"
522,0,"1.37796","5.38914","174.929"
523,0,"1.12069","5.48663","174.827"
524,0,"1.10918","5.47663","174.827"
525,0,"1.11118","5.49669","174.836"
526,0,"1.3676","5.37975","174.935"
527,0,"1.37742","5.38556","174.937"
528,0,"1.10854","5.51636","174.827"
529,0,"1.12418","5.47796","174.831"
530,0,"1.11889","5.47476","174.838"
531,0,"1.1266","5.48544","174.831"
532,0,"1.37482","5.37174","174.934"
533,0,"1.10261","5.48017","174.835"
534,0,"1.40417","5.36907","174.932"
535,0,"1.12845","5.50096","174.825"
536,0,"1.14451","5.50402","174.833"
537,0,"1.12072","5.47955","174.82"
538,0,"1.1374","5.49974","174.831"
539,0,"1.13771","5.50529","174.836"
540,0,"1.39617","5.38337","174.926"
541,0,"1.3705","5.3648","174.931"
542,0,"1.10904","5.48738","174.836"
543,0,"1.37899","5.37249","174.936"
544,0,"1.13481","5.52116","174.83"
545,0,"1.13457","5.51159","174.831"
546,0,"1.38515","5.3701","174.934"
547,0,"1.36781","5.35311","174.944"
548,0,"1.13715","5.49205","174.828"
549,0,"1.11889","5.49616","174.824"
550,0,"1.15117","5.57104","174.803"
551,0,"1.38021","5.35799","174.936"
552,0,"1.37973","5.34388","174.943"
553,0,"1.12008","5.48763","174.829"
554,0,"1.13662","5.50418","174.833"
555,0,"0.792372","5.51221","174.795"
556,0,"1.39225","5.37252","174.935"
557,0,"1.19529","5.49872","174.875"
558,0,"1.12492","5.49976","174.838"
559,0,"1.00688","5.33275","174.897"
560,0,"1.39013","5.37744","174.932"
561,0,"1.11431","5.49696","174.835"
562,0,"1.37705","5.37086","174.941"
563,0,"1.36523","5.35427","174.944"
564,0,"1.37932","5.35145","174.94"
565,0,"1.1268","5.49826","174.837"
566,0,"1.12192","5.49201","174.837"
567,0,"1.12327","5.49903","174.845"
568,0,"1.39043","5.36718","174.937"
569,0,"1.36387","5.37031","174.945"
570,0,"1.12144","5.50247","174.831"
571,0,"1.37113","5.38111","174.924"
572,0,"1.38006","5.35027","174.937"
573,0,"1.3827","5.37231","174.935"
574,0,"1.3993","5.36127","174.936"
575,0,"1.12927","5.48173","174.834"
576,0,"1.14697","5.52176","174.838"
577,0,"1.13642","5.51655","174.833"
578,0,"1.1145","5.49956","174.831"
579,0,"1.39838","5.36054","174.926"
580,0,"1.37504","5.36673","174.931"
581,0,"1.38681","5.36389","174.93"
582,0,"1.38357","5.36592","174.94"
583,0,"1.37689","5.34053","174.93"
584,0,"1.37863","5.35925","174.944"
585,0,"1.42812","5.40354","174.909"
586,0,"1.12855","5.5349","174.827"
587,0,"1.37189","5.36954","174.932"
588,0,"1.38256","5.38523","174.924"
589,0,"1.1146","5.51069","174.835"
590,0,"1.37662","5.38093","174.926"
591,0,"1.38753","5.34022","174.927"
592,0,"1.10818","5.47705","174.844"
593,0,"1.37654","5.37252","174.93"
594,0,"1.12778","5.49817","174.828"
595,0,"1.37983","5.3441","174.936"
596,0,"1.13524","5.49923","174.828"
597,0,"1.38398","5.35592","174.937"
598,0,"1.38091","5.38193","174.934"
599,0,"1.13159","5.48744","174.837"
600,0,"1.12287","5.50435","174.821"
601,0,"1.40706","5.39064","174.919"
602,0,"1.11853","5.52011","174.826"
603,0,"1.38711","5.36611","174.939"
604,0,"1.39668","5.35667","174.931"
605,0,"1.40842","5.38071","174.934"
606,0,"1.37811","5.35334","174.932"
607,0,"1.37648","5.35631","174.938"
608,0,"1.3773","5.36757","174.935"
609,0,"1.11755","5.51079","174.826"
610,0,"1.12991","5.50979","174.841"
611,0,"1.11041","5.5103","174.829"
612,0,"1.37857","5.36651","174.927"
613,0,"1.36776","5.34291","174.939"
614,0,"1.39274","5.38842","174.923"
615,0,"1.39814","5.36131","174.943"
616,0,"1.40946","5.3913","174.928"
617,0,"1.38196","5.34703","174.931"
618,0,"1.3797","5.35267","174.934"
619,0,"1.13828","5.49739","174.836"
620,0,"1.1346","5.50855","174.834"
621,0,"1.13074","5.51323","174.829"
622,0,"1.37211","5.35582","174.94"
623,0,"1.37688","5.37419","174.937"
624,0,"1.36493","5.3591","174.93"
625,0,"1.09984","5.517","174.836"
626,0,"1.1364","5.5026","174.828"
627,0,"1.11606","5.49707","174.829"
628,0,"1.12618","5.50146","174.824"
629,0,"1.14784","5.5283","174.827"
630,0,"1.36269","5.38094","174.941"
631,0,"1.13672","5.5084","174.84"
632,0,"1.38849","5.39096","174.933"
633,0,"1.3911","5.37246","174.933"
634,0,"1.36944","5.36431","174.921"
635,0,"1.39447","5.37536","174.93"
636,0,"1.3915","5.36959","174.93"
637,0,"1.37096","5.34262","174.938"
638,0,"1.36735","5.37041","174.932"
639,0,"1.37476","5.36945","174.94"
640,0,"1.3631","5.35902","174.942"
641,0,"1.38317","5.37742","174.921"
642,0,"1.37094","5.35288","174.943"
643,0,"1.36013","5.37823","174.925"
644,0,"1.36683","5.34941","174.946"
645,0,"1.12051","5.50194","174.839"
646,0,"1.36528","5.39281","174.935"
647,0,"1.36933","5.36472","174.936"
648,0,"1.40255","5.3913","174.936"
649,0,"1.37437","5.37724","174.948"
650,0,"1.42141","5.41746","174.917"
651,0,"1.10882","5.51454","174.832"
652,0,"1.38168","5.37636","174.937"
653,0,"1.12907","5.51747","174.833"
654,0,"1.13639","5.52975","174.819"
655,0,"1.38004","5.37065","174.934"
656,0,"1.39322","5.32741","174.939"
657,0,"1.37737","5.35176","174.943"
658,0,"1.3803","5.3592","174.931"
659,0,"1.40618","5.38108","174.925"
660,0,"1.13007","5.50115","174.82"
661,0,"1.3949","5.3838","174.924"
662,0,"1.14751","5.50542","174.84"
663,0,"1.12151","5.49437","174.839"
664,0,"1.37874","5.37256","174.926"
665,0,"1.12527","5.49412","174.832"
666,0,"1.12705","5.52874","174.837"
667,0,"1.13142","5.51556","174.834"
668,0,"1.387","5.38769","174.924"
669,0,"1.35696","5.35855","174.935"
670,0,"1.38759","5.36666","174.933"
671,0,"1.37958","5.3561","174.934"
672,0,"1.37428","5.36664","174.936"
673,0,"1.3672","5.36284","174.946"
674,0,"1.11793","5.50901","174.83"
675,0,"1.12648","5.52793","174.818"
676,0,"1.38165","5.36917","174.934"
677,0,"1.38634","5.38283","174.931"
678,0,"1.4155","5.41027","174.914"
679,0,"1.13","5.50935","174.821"
680,0,"1.11132","5.51659","174.831"
681,0,"1.38296","5.35081","174.94"
682,0,"1.37931","5.36157","174.928"
683,0,"1.37138","5.35131","174.946"
684,0,"1.36658","5.35951","174.94"
685,0,"1.37227","5.34049","174.927"
686,0,"1.12132","5.49516","174.839"
687,0,"1.14269","5.50828","174.819"
688,0,"1.12587","5.49016","174.838"
