Frame,Sub Frame,"Position - TelloUWB11",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
528,0,"-53.3677","953.67","-19.9853"
529,0,"-53.3247","953.679","-20.0361"
530,0,"-53.3663","953.645","-19.9858"
531,0,"-53.3249","953.672","-20.0331"
532,0,"-53.3163","953.68","-20.0109"
533,0,"-53.4116","953.665","-19.757"
534,0,"-53.353","953.659","-19.9911"
535,0,"-53.3657","953.643","-19.9801"
536,0,"-53.372","953.669","-20.0027"
537,0,"-53.364","953.67","-19.9853"
538,0,"-53.3534","953.654","-20.0047"
539,0,"-53.4769","953.73","-19.9028"
540,0,"-53.3827","953.67","-19.7556"
541,0,"-53.3589","953.653","-19.9667"
542,0,"-53.5268","953.705","-19.8818"
543,0,"-53.3901","953.676","-19.745"
544,0,"-53.374","953.666","-19.986"
545,0,"-53.5034","953.694","-19.8575"
546,0,"-53.379","953.663","-19.9845"
547,0,"-53.3208","953.691","-20.0284"
548,0,"-53.3279","953.686","-20.0487"
549,0,"-53.3231","953.687","-20.0341"
550,0,"-53.3384","953.662","-19.9619"
551,0,"-53.3508","953.645","-19.9665"
552,0,"-53.364","953.65","-19.9862"
553,0,"-53.3707","953.666","-19.9905"
554,0,"-53.375","953.664","-19.9963"
555,0,"-53.3665","953.694","-19.8022"
556,0,"-53.3165","953.683","-20.0202"
557,0,"-53.3565","953.661","-19.9779"
558,0,"-53.3751","953.658","-20.0011"
559,0,"-53.3318","953.677","-20.0568"
560,0,"-53.3618","953.66","-19.9941"
561,0,"-53.3349","953.681","-20.051"
562,0,"-53.3588","953.644","-19.984"
563,0,"-53.382","953.66","-20.0157"
564,0,"-53.3437","953.69","-20.0493"
565,0,"-53.3798","953.657","-20.0069"
566,0,"-53.3574","953.655","-19.9996"
567,0,"-53.3795","953.668","-19.9867"
568,0,"-53.35","953.691","-20.0426"
569,0,"-53.3633","953.672","-19.983"
570,0,"-53.3166","953.681","-20.0064"
571,0,"-53.369","953.662","-19.9945"
572,0,"-53.3533","953.681","-20.0498"
573,0,"-53.3366","953.687","-20.0413"
574,0,"-53.5","953.727","-19.9372"
575,0,"-53.3692","953.652","-20.0055"
576,0,"-53.3605","953.651","-19.985"
577,0,"-53.3392","953.677","-20.0271"
578,0,"-53.3462","953.69","-20.0331"
579,0,"-53.363","953.656","-19.9843"
580,0,"-53.3864","953.661","-19.9928"
581,0,"-53.3724","953.656","-19.9956"
582,0,"-53.3733","953.656","-20.0025"
583,0,"-53.3953","953.683","-19.7673"
584,0,"-53.0205","953.813","-20.0012"
585,0,"-53.3893","953.664","-20.0027"
586,0,"-53.3941","953.659","-19.9944"
587,0,"-53.3592","953.664","-19.9883"
588,0,"-53.3945","953.669","-19.7522"
589,0,"-53.392","953.663","-20.002"
590,0,"-53.4018","953.665","-19.7499"
591,0,"-53.3935","953.678","-19.7551"
592,0,"-53.3965","953.659","-20.0266"
593,0,"-53.3676","953.655","-19.9871"
594,0,"-53.5113","953.701","-19.6183"
595,0,"-53.3419","953.68","-20.0438"
596,0,"-53.4132","953.671","-19.7668"
597,0,"-53.3833","953.675","-20.0002"
598,0,"-53.3595","953.673","-20.0499"
599,0,"-53.3395","953.677","-20.0309"
600,0,"-53.3743","953.662","-19.9991"
601,0,"-53.5161","953.695","-19.8876"
602,0,"-53.3591","953.688","-20.0563"
603,0,"-53.3998","953.677","-19.7619"
604,0,"-53.3619","953.652","-19.9935"
605,0,"-53.376","953.67","-19.9927"
